Data,Label
"<p style=""margin-bottom: 0px;"">es) (part ac))</p>\r\n<p style=""margin-bottom: 0px;"">(sheetpath (names /) (tstamps /))</p>\r\n<p style=""margin-bottom: 0px;"">(tstamp 56c7fe0a))</p>\r\n<p style=""margin-bottom: 0px;"">(comp (ref 1k1)</p>\r\n<p style=""margin-bottom: 0px;"">(value r)</p>\r\n<p style=""margin-bottom: 0px;"">(libsource (lib device) (part r))</p>\r\n<p style=""margin-bottom: 0px;"">(sheetpath (names /) (tstamps /))</p>\r\n<p style=""margin-bottom: 0px;"">(tstamp 56c7fe48))</p>\r\n<p style=""margin-bottom: 0px;"">(comp (ref c1)</p>\r\n<p style=""margin-bottom: 0px;"">(value 1u)</p>\r\n<p style=""margin-bottom: 0px;"">(libsource (lib device) (part c))</p>\r\n<p style=""margin-bottom: 0px;"">(sheetpath (names /) (tstamps /))</p>\r\n<p style=""margin-bottom: 0px;"">(tstamp 56c7ff01)))</p>\r\n<p style=""margin-bottom: 0px;"">(libparts</p>\r\n<p style=""margin-bottom: 0px;"">(libpart (lib device) (part c)</p>\r\n<p style=""margin-bottom: 0px;"">(description ""unpolarized capacitor"")</p>\r\n<p style=""margin-bottom: 0px;"">(footprints</p>\r\n<p style=""margin-bottom: 0px;"">(fp c?)</p>\r\n<p style=""margin-bottom: 0px;"">(fp c_????_*)</p>\r\n<p style=""margin-bottom: 0px;"">(fp c_????)</p>\r\n<p style=""margin-bottom: 0px;"">(fp smd*_c)</p>\r\n<p style=""margin-bottom: 0px;"">(fp capacitor*))</p>\r\n<p style=""margin-bottom: 0px;"">(fields</p>\r\n<p style=""margin-bottom: 0px;"">(field (name reference) c)</p>\r\n<p style=""margin-bottom: 0px;"">(field (name value) c))</p>\r\n<p style=""margin-bottom: 0px;"">(pins</p>\r\n<p style=""margin-bottom: 0px;"">(pin (num 1) (name ~) (type passive))</p>\r\n<p style=""margin-bottom: 0px;"">(pin (num 2) (name ~) (type passive))))</p>\r\n<p style=""margin-bottom: 0px;"">(libpart (lib device) (part r)</p>\r\n<p style=""margin-bottom: 0px;"">(description resistor)</p>\r\n<p style=""margin-bottom: 0px;"">(footprints</p>\r\n<p style=""margin-bottom: 0px;"">(fp r_*)</p>\r\n<p style=""margin-bottom: 0px;"">(fp resistor_*))</p>\r\n<p style=""margin-bottom: 0px;"">(fields</p>\r\n<p style=""margin-bottom: 0px;"">(field (name reference) r)</p>\r\n<p style=""margin-bottom: 0px;"">(field (name value) r))</p>\r\n<p style=""margin-bottom: 0px;"">(pins</p>\r\n<p style=""margin-bottom: 0px;"">(pin (num 1) (name ~) (type passive))</p>\r\n<p style=""margin-bottom: 0px;"">(pin (num 2) (name ~) (type passive))))</p>\r\n<p style=""margin-bottom: 0px;"">(libpart (lib esim_sources) (part ac)</p>\r\n<p style=""margin-bottom: 0px;"">(footprints</p>\r\n<p style=""margin-bottom: 0px;"">(fp 1_pin))</p>\r\n<p style=""margin-bottom: 0px;"">(fields</p>\r\n<p style=""margin-bottom: 0px;"">(field (name reference) v)</p>\r\n<p style=""margin-bottom: 0px;"">(field (name value) ac)</p>\r\n<p style=""margin-bottom: 0px;"">(field (name footprint) r1))</p>\r\n<p style=""margin-bottom: 0px;"">(pins</p>\r\n<p style=""margin-bottom: 0px;"">(pin (num 1) (name +) (type input))</p>\r\n<p style=""margin-bottom: 0px;"">(pin (num 2) (name -) (type input)))))</p>\r\n<p style=""margin-bottom: 0px;"">(libraries</p>\r\n<p style=""margin-bottom: 0px;"">(library (logical device)</p>\r\n<p style=""margin-bottom: 0px;"">(uri ""c:\\\\program files (x86)\\\\kicad\\\\share\\\\kicad\\\\library\\\\device.lib""))</p>\r\n<p style=""margin-bottom: 0px;"">(library (logical esim_sources)</p>\r\n<p style=""margin-bottom: 0px;"">(uri c:\\esim\\esim\\kicadschematiclibrary\\esim_sources.lib)))</p>\r\n<p style=""margin-bottom: 0px;"">(nets</p>\r\n<p style=""margin-bottom: 0px;"">(net (code 1) (name out)</p>\r\n<p style=""margin-bottom: 0px;"">(node (ref c1) (pin 1))</p>\r\n<p style=""margin-bottom: 0px;"">(node (ref 1k1) (pin 2)))</p>\r\n<p style=""margin-bottom: 0px;"">(net (code 2) (name in)</p>\r\n<p style=""margin-bottom: 0px;"">(node (ref v1) (pin 1))</p>\r\n<p style=""margin-bottom: 0px;"">(node (ref 1k1) (pin 1)))</p>\r\n<p style=""margin-bottom: 0px;"">(net (code 3) (name gnd)</p>\r\n<p style=""margin-bottom: 0px;"">(node (ref c1) (pin 2))</p>\r\n<p style=""margin-bottom: 0px;"">(node (ref v1) (pin 2)))))</p>\r\n<p style=""margin-bottom: 0px;"">.tran 10e-03 100e-03 0e-03</p>\r\n<p style=""margin-bottom: 0px;""><br></p>\r\n<p style=""margin-bottom: 0px;"">* Control Statements </p>\r\n<p style=""margin-bottom: 0px;"">.control</p>\r\n<p style=""margin-bottom: 0px;"">run</p>\r\n<p style=""margin-bottom: 0px;"">print allv &gt; plot_data_v.txt</p>\r\n<p style=""margin-bottom: 0px;"">print alli &gt; plot_data_i.txt</p>\r\n<p style=""margin-bottom: 0px;"">.endc</p>\r\n<p style=""margin-bottom: 0px;"">.end</p>\r\n<p style=""margin-bottom: 0px;""><br></p>",Not Spam
"<p style=""margin-bottom: 0px;"">(export (version D)</p>\r\n<p style=""margin-bottom: 0px;"">  (design</p>\r\n<p style=""margin-bottom: 0px;"">    (source C:\\Users\\ANKUSH\\eSim-Workspace\\TRAIL\\TRAIL.sch)</p>\r\n<p style=""margin-bottom: 0px;"">    (date ""02/27/16 11:17:36"")</p>\r\n<p style=""margin-bottom: 0px;"">    (tool ""Eeschema (after 2015-mar-04 BZR unknown)-product"")</p>\r\n<p style=""margin-bottom: 0px;"">    (sheet (number 1) (name /) (tstamps /)</p>\r\n<p style=""margin-bottom: 0px;"">      (title_block</p>\r\n<p style=""margin-bottom: 0px;"">        (title)</p>\r\n<p style=""margin-bottom: 0px;"">        (company)</p>\r\n<p style=""margin-bottom: 0px;"">        (rev)</p>\r\n<p style=""margin-bottom: 0px;"">        (date)</p>\r\n<p style=""margin-bottom: 0px;"">        (source TRAIL.sch)</p>\r\n<p style=""margin-bottom: 0px;"">        (comment (number 1) (value """"))</p>\r\n<p style=""margin-bottom: 0px;"">        (comment (number 2) (value """"))</p>\r\n<p style=""margin-bottom: 0px;"">        (comment (number 3) (value """"))</p>\r\n<p style=""margin-bottom: 0px;"">        (comment (number 4) (value """")))))</p>\r\n<p style=""margin-bottom: 0px;"">  (components</p>\r\n<p style=""margin-bottom: 0px;"">    (comp (ref v1)</p>\r\n<p style=""margin-bottom: 0px;"">      (value AC)</p>\r\n<p style=""margin-bottom: 0px;"">      (footprint R1)</p>\r\n<p style=""margin-bottom: 0px;"">      (libsource (lib eSim_Sources) (part AC))</p>\r\n<p style=""margin-bottom: 0px;"">      (sheetpath (names /) (tstamps /))</p>\r\n<p style=""margin-bottom: 0px;"">      (tstamp 56C7FE0A))</p>\r\n<p style=""margin-bottom: 0px;"">    (comp (ref 1K1)</p>\r\n<p style=""margin-bottom: 0px;"">      (value R)</p>\r\n<p style=""margin-bottom: 0px;"">      (libsource (lib device) (part R))</p>\r\n<p style=""margin-bottom: 0px;"">      (sheetpath (names /) (tstamps /))</p>\r\n<p style=""margin-bottom: 0px;"">      (tstamp 56C7FE48))</p>\r\n<p style=""margin-bottom: 0px;"">    (comp (ref C1)</p>\r\n<p style=""margin-bottom: 0px;"">      (value 1u)</p>\r\n<p style=""margin-bottom: 0px;"">      (libsource (lib device) (part C))</p>\r\n<p style=""margin-bottom: 0px;"">      (sheetpath (names /) (tstamps /))</p>\r\n<p style=""margin-bottom: 0px;"">      (tstamp 56C7FF01)))</p>\r\n<p style=""margin-bottom: 0px;"">  (libparts</p>\r\n<p style=""margin-bottom: 0px;"">    (libpart (lib device) (part C)</p>\r\n<p style=""margin-bottom: 0px;"">      (description ""Unpolarized capacitor"")</p>\r\n<p style=""margin-bottom: 0px;"">      (footprints</p>\r\n<p style=""margin-bottom: 0px;"">        (fp C?)</p>\r\n<p style=""margin-bottom: 0px;"">        (fp C_????_*)</p>\r\n<p style=""margin-bottom: 0px;"">        (fp C_????)</p>\r\n<p style=""margin-bottom: 0px;"">        (fp SMD*_c)</p>\r\n<p style=""margin-bottom: 0px;"">        (fp Capacitor*))</p>\r\n<p style=""margin-bottom: 0px;"">      (fields</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Reference) C)</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Value) C))</p>\r\n<p style=""margin-bottom: 0px;"">      (pins</p>\r\n<p style=""margin-bottom: 0px;"">        (pin (num 1) (name ~) (type passive))</p>\r\n<p style=""margin-bottom: 0px;"">        (pin (num 2) (name ~) (type passive))))</p>\r\n<p style=""margin-bottom: 0px;"">    (libpart (lib device) (part R)</p>\r\n<p style=""margin-bottom: 0px;"">      (description Resistor)</p>\r\n<p style=""margin-bottom: 0px;"">      (footprints</p>\r\n<p style=""margin-bottom: 0px;"">        (fp R_*)</p>\r\n<p style=""margin-bottom: 0px;"">        (fp Resistor_*))</p>\r\n<p style=""margin-bottom: 0px;"">      (fields</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Reference) R)</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Value) R))</p>\r\n<p style=""margin-bottom: 0px;"">      (pins</p>\r\n<p style=""margin-bottom: 0px;"">        (pin (num 1) (name ~) (type passive))</p>\r\n<p style=""margin-bottom: 0px;"">        (pin (num 2) (name ~) (type passive))))</p>\r\n<p style=""margin-bottom: 0px;"">    (libpart (lib eSim_Sources) (part AC)</p>\r\n<p style=""margin-bottom: 0px;"">      (footprints</p>\r\n<p style=""margin-bottom: 0px;"">        (fp 1_pin))</p>\r\n<p style=""margin-bottom: 0px;"">      (fields</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Reference) v)</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Value) AC)</p>\r\n<p style=""margin-bottom: 0px;"">        (field (name Footprint) R1))</p>\r\n<p style=""margin-bottom: 0px;"">      (pins</p>\r\n<p style=""margin-bottom: 0px;"">        (pin (num 1) (name +) (type input))</p>\r\n<p style=""margin-bottom: 0px;"">        (pin (num 2) (name -) (type input)))))</p>\r\n<p style=""margin-bottom: 0px;"">  (libraries</p>\r\n<p style=""margin-bottom: 0px;"">    (library (logical device)</p>\r\n<p style=""margin-bottom: 0px;"">      (uri ""C:\\\\Program Files (x86)\\\\KiCad\\\\share\\\\kicad\\\\library\\\\device.lib""))</p>\r\n<p style=""margin-bottom: 0px;"">    (library (logical eSim_Sources)</p>\r\n<p style=""margin-bottom: 0px;"">      (uri C:\\esim\\eSim\\kicadSchematicLibrary\\eSim_Sources.lib)))</p>\r\n<p style=""margin-bottom: 0px;"">  (nets</p>\r\n<p style=""margin-bottom: 0px;"">    (net (code 1) (name out)</p>\r\n<p style=""margin-bottom: 0px;"">      (node (ref C1) (pin 1))</p>\r\n<p style=""margin-bottom: 0px;"">      (node (ref 1K1) (pin 2)))</p>\r\n<p style=""margin-bottom: 0px;"">    (net (code 2) (name in)</p>\r\n<p style=""margin-bottom: 0px;"">      (node (ref v1) (pin 1))</p>\r\n<p style=""margin-bottom: 0px;"">      (node (ref 1K1) (pin 1)))</p>\r\n<p style=""margin-bottom: 0px;"">    (net (code 3) (name GND)</p>\r\n<p style=""margin-bottom: 0px;"">      (node (ref C1) (pin 2))</p>\r\n<p style=""margin-bottom: 0px;"">      (node (ref v1) (pin 2)))))</p>",Not Spam
Replied,Not Spam
Submit Answer<br>,Not Spam
Submit Answer,Not Spam
Submit Answer Again<br>,Not Spam
Submit Answer again,Not Spam
Yes sir I am able to find these two files. When I double click on that file new page open with the contents which I had sent you.,Not Spam
"Thanks, that problem has solved but it is giving error for python plot.<div>I am sending the same error window data.</div><div><br></div><div><div>Trying gmin = &nbsp;1.0000E-007 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-008 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-009 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-010 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-011 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-012 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-012 Note: One successful gmin step</div><div>Warning: singular matrix: &nbsp;check nodes net-_1k1-pad2_ and net-_1k1-pad2_</div><div><br></div><div>Warning: Dynamic gmin stepping failed</div><div>Note: Starting source stepping</div><div>Supplies reduced to &nbsp; 0.0000% Warning: singular matrix: &nbsp;check nodes net-_1k1-pad2_ and net-_1k1-pad2_</div><div><br></div><div><br></div><div>Trying gmin = &nbsp;1.0000E-002 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-003 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-004 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-005 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-006 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-007 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-008 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-009 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-010 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-011 Note: One successful gmin step</div><div>Trying gmin = &nbsp;1.0000E-012 Note: One successful gmin step</div><div>Note: One successful source step</div><div>Supplies reduced to &nbsp; 0.1000% Warning: singular matrix: &nbsp;check nodes net-_1k1-pad2_ and net-_1k1-pad2_</div><div><br></div><div>Supplies reduced to &nbsp; 0.0000% Warning: singular matrix: &nbsp;check nodes net-_1k1-pad2_ and net-_1k1-pad2_</div><div><br></div><div>Warning: source stepping failed</div><div><br></div><div>Transient solution failed -</div><div><br></div><div>Last Node Voltages</div><div>------------------</div><div><br></div><div>Node &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Last Voltage &nbsp; &nbsp; &nbsp; &nbsp;Previous Iter</div><div>---- &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ------------ &nbsp; &nbsp; &nbsp; &nbsp;-------------</div><div>net-_1k1-pad1_ &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;0 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;0</div><div>net-_1k1-pad2_ &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;0 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;0</div><div>v1#branch &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 0 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;0</div><div><br></div><div><br></div><div>doAnalyses: iteration limit reached</div><div><br></div><div>run simulation(s) aborted</div><div>Error(parse.c--checkvalid): net-_1k1-pad1_: no such vector.</div><div>Error(parse.c--checkvalid): v1#branch: no such vector.</div><div>ngspice 1 -&gt;&nbsp;</div></div>",Not Spam
Could you give the code and error?<br>,Not Spam
What are the errors you encountered?<br>,Not Spam
Replied.,Not Spam
"Here are some latest features of laptop: USB Type C charging. High resolution screens, OLED displays,windows 10 preloaded, Intel skylake CPUs etc.,<br><div style=""position: absolute; top: -1999px; left: -1988px;"" id=""stcpDiv"">USB Type-C Charging</div><div style=""position: absolute; top: -1999px; left: -1988px;"" id=""stcpDiv"">USB Type-C Charging</div> <div style=""position: absolute; top: -1999px; left: -1988px;"" id=""stcpDiv"">USB Type-C Charging</div>",Not Spam
I had also the same issue and thank you so much for sharing this question here.<br>,Not Spam
"<span class=""comment-copy"">There is a <code>FileNotFoundError</code> exception in Python-3.</span>",Not Spam
I would also like to say that the better to do is to use updated version.<br>,Not Spam
"Hi, thank you so much for sharing this issue here. Its really helped me a lot.<br>",Not Spam
"Hi, I had also the same issue. I am working with a project of <a target="""" title="""" href=""http://buddycab.in"">kochi airport taxi</a> and I want to use hindi typing here in order to provide more functionality to my project. As I founded the question here I am really happy and thank you so much for sharing this question here. I will make a try with the link you provided. Thank you so much for sharing it.<br>",Not Spam
I also installed scilab of the same version. Now think we need to change the version?<br>,Not Spam
You can use the latest version. Because it will have more options. It is my opinion if you need more options. Thank you.<br>,Not Spam
"Dear Alex,<br><br>The error tells that environment variable require for eSim is not set properly. It happen because you have not run it as administrator.<br><br>Just rerun the Setup.exe by right clicking and running it as administrator.<br><br>Let me know if you still got any error.<br><br>",Not Spam
"We do not sell the FOSSEE laptop in IIT Bombay. If you wish to purchase one, you may contact our vendor at&nbsp;<span style=""line-height: 21.4286px; background-color: rgb(249, 246, 246);"">http://myvidyut.com/contact/</span>",Not Spam
